"","X","Species","decimalLatitude","decimalLongitude","year","month","basisOfRecord","iucnRedListCategory","year_char","elevation","decimalLongitude.1","decimalLatitude.1","optional"
"780",780,"Elk",40.364232,-105.621353,2016,"Sep","HUMAN_OBSERVATION","LC","2016",2611,-105.621353,40.364232,TRUE
"781",781,"Elk",40.390489,-105.631485,2016,"Oct","HUMAN_OBSERVATION","LC","2016",2841,-105.631485,40.390489,TRUE
"782",782,"Elk",40.374067,-105.4839,2016,"Oct","HUMAN_OBSERVATION","LC","2016",2312,-105.4839,40.374067,TRUE
"783",783,"Elk",40.383167,-105.627365,2016,"Oct","HUMAN_OBSERVATION","LC","2016",2765,-105.627365,40.383167,TRUE
"784",784,"Elk",40.228487,-105.204391,2016,"Oct","HUMAN_OBSERVATION","LC","2016",1739,-105.204391,40.228487,TRUE
"785",785,"Elk",40.234067,-105.194607,2016,"Oct","HUMAN_OBSERVATION","LC","2016",1734,-105.194607,40.234067,TRUE
"786",786,"Elk",40.378897,-105.491755,2016,"Oct","HUMAN_OBSERVATION","LC","2016",2296,-105.491755,40.378897,TRUE
"787",787,"Elk",40.343128,-105.597171,2016,"Oct","HUMAN_OBSERVATION","LC","2016",2545,-105.597171,40.343128,TRUE
"788",788,"Elk",38.914067,-107.98545,2016,"Oct","HUMAN_OBSERVATION","LC","2016",1804,-107.98545,38.914067,TRUE
"789",789,"Elk",40.367315,-105.58926,2016,"Nov","HUMAN_OBSERVATION","LC","2016",2589,-105.58926,40.367315,TRUE
"790",790,"Elk",40.367626,-105.590084,2016,"Nov","HUMAN_OBSERVATION","LC","2016",2589,-105.590084,40.367626,TRUE
"791",791,"Elk",40.366624,-105.544281,2016,"Nov","HUMAN_OBSERVATION","LC","2016",2350,-105.544281,40.366624,TRUE
"792",792,"Elk",40.376162,-105.523693,2016,"Nov","HUMAN_OBSERVATION","LC","2016",2315,-105.523693,40.376162,TRUE
"793",793,"Elk",40.313396,-105.648217,2016,"Nov","HUMAN_OBSERVATION","LC","2016",2916,-105.648217,40.313396,TRUE
"794",794,"Elk",40.225555,-105.177777,2016,"Dec","HUMAN_OBSERVATION","LC","2016",1609,-105.177777,40.225555,TRUE
"795",795,"Elk",40.827353,-108.95471,2016,"Dec","HUMAN_OBSERVATION","LC","2016",1696,-108.95471,40.827353,TRUE
"796",796,"Elk",39.739984,-105.228185,2016,"Dec","HUMAN_OBSERVATION","LC","2016",1899,-105.228185,39.739984,TRUE
"797",797,"Elk",40.367772,-105.563858,2015,"Mar","HUMAN_OBSERVATION","LC","2015",2476,-105.563858,40.367772,TRUE
"798",798,"Elk",40.397521,-105.660391,2015,"Mar","HUMAN_OBSERVATION","LC","2015",3073,-105.660391,40.397521,TRUE
"799",799,"Elk",40.400533,-105.575331,2015,"Mar","HUMAN_OBSERVATION","LC","2015",2631,-105.575331,40.400533,TRUE
"800",800,"Elk",40.400422,-105.575473,2015,"Mar","HUMAN_OBSERVATION","LC","2015",2631,-105.575473,40.400422,TRUE
"801",801,"Elk",40.402735,-105.618187,2015,"Mar","HUMAN_OBSERVATION","LC","2015",2627,-105.618187,40.402735,TRUE
"802",802,"Elk",39.46959,-105.319905,2015,"Apr","HUMAN_OBSERVATION","LC","2015",2541,-105.319905,39.46959,TRUE
"803",803,"Elk",40.425713,-105.218488,2015,"Apr","HUMAN_OBSERVATION","LC","2015",1654,-105.218488,40.425713,TRUE
"804",804,"Elk",40.354796,-105.611198,2015,"Apr","HUMAN_OBSERVATION","LC","2015",2466,-105.611198,40.354796,TRUE
"805",805,"Elk",39.65237,-105.349555,2015,"May","HUMAN_OBSERVATION","LC","2015",2276,-105.349555,39.65237,TRUE
"806",806,"Elk",40.38636,-105.521455,2015,"May","HUMAN_OBSERVATION","LC","2015",2340,-105.521455,40.38636,TRUE
"807",807,"Elk",40.334914,-105.6323,2015,"May","HUMAN_OBSERVATION","LC","2015",2783,-105.6323,40.334914,TRUE
"808",808,"Elk",40.378721,-105.536992,2015,"May","HUMAN_OBSERVATION","LC","2015",2354,-105.536992,40.378721,TRUE
"809",809,"Elk",40.402986,-105.610891,2015,"Jun","HUMAN_OBSERVATION","LC","2015",2648,-105.610891,40.402986,TRUE
"810",810,"Elk",40.194429,-105.525555,2015,"Jun","HUMAN_OBSERVATION","LC","2015",2616,-105.525555,40.194429,TRUE
"811",811,"Elk",40.374187,-105.54631,2015,"Jun","HUMAN_OBSERVATION","LC","2015",2426,-105.54631,40.374187,TRUE
"812",812,"Elk",40.370002,-105.485885,2015,"Jun","HUMAN_OBSERVATION","LC","2015",2312,-105.485885,40.370002,TRUE
"813",813,"Elk",37.148331,-106.933537,2015,"Jun","HUMAN_OBSERVATION","LC","2015",2214,-106.933537,37.148331,TRUE
"814",814,"Elk",39.633245,-105.328075,2015,"Jun","HUMAN_OBSERVATION","LC","2015",2182,-105.328075,39.633245,TRUE
"815",815,"Elk",40.381716,-105.496764,2015,"Jun","HUMAN_OBSERVATION","LC","2015",2296,-105.496764,40.381716,TRUE
"816",816,"Elk",40.41277,-105.739845,2015,"Jun","HUMAN_OBSERVATION","LC","2015",3595,-105.739845,40.41277,TRUE
"817",817,"Elk",40.386683,-105.847237,2015,"Jun","HUMAN_OBSERVATION","LC","2015",2819,-105.847237,40.386683,TRUE
"818",818,"Elk",40.350642,-105.599193,2015,"Jun","HUMAN_OBSERVATION","LC","2015",2451,-105.599193,40.350642,TRUE
"819",819,"Elk",40.397728,-105.707571,2015,"Jun","HUMAN_OBSERVATION","LC","2015",3578,-105.707571,40.397728,TRUE
"820",820,"Elk",40.334122,-105.62557,2015,"Jun","HUMAN_OBSERVATION","LC","2015",2783,-105.62557,40.334122,TRUE
"821",821,"Elk",40.447632,-105.753143,2015,"Jun","HUMAN_OBSERVATION","LC","2015",3554,-105.753143,40.447632,TRUE
"822",822,"Elk",40.448194,-105.75174,2015,"Jun","HUMAN_OBSERVATION","LC","2015",3554,-105.75174,40.448194,TRUE
"823",823,"Elk",40.440906,-105.754541,2015,"Jul","HUMAN_OBSERVATION","LC","2015",3554,-105.754541,40.440906,TRUE
"824",824,"Elk",38.863183,-106.296378,2015,"Jul","HUMAN_OBSERVATION","LC","2015",3536,-106.296378,38.863183,TRUE
"825",825,"Elk",40.421828,-105.749888,2015,"Jul","HUMAN_OBSERVATION","LC","2015",3556,-105.749888,40.421828,TRUE
"826",826,"Elk",38.201613,-107.763621,2015,"Jul","HUMAN_OBSERVATION","LC","2015",2294,-107.763621,38.201613,TRUE
"827",827,"Elk",40.388417,-105.655029,2015,"Jul","HUMAN_OBSERVATION","LC","2015",3103,-105.655029,40.388417,TRUE
"828",828,"Elk",40.437421,-105.761867,2015,"Jul","HUMAN_OBSERVATION","LC","2015",3604,-105.761867,40.437421,TRUE
"829",829,"Elk",40.438958,-105.759704,2015,"Jul","HUMAN_OBSERVATION","LC","2015",3604,-105.759704,40.438958,TRUE
"830",830,"Elk",40.436562,-105.773751,2015,"Jul","HUMAN_OBSERVATION","LC","2015",3514,-105.773751,40.436562,TRUE
"831",831,"Elk",40.422938,-105.74962,2015,"Jul","HUMAN_OBSERVATION","LC","2015",3556,-105.74962,40.422938,TRUE
"832",832,"Elk",40.438885,-105.775632,2015,"Jul","HUMAN_OBSERVATION","LC","2015",3432,-105.775632,40.438885,TRUE
"833",833,"Elk",40.349073,-105.628707,2015,"Aug","HUMAN_OBSERVATION","LC","2015",2699,-105.628707,40.349073,TRUE
"834",834,"Elk",40.310952,-105.65278,2015,"Aug","HUMAN_OBSERVATION","LC","2015",3039,-105.65278,40.310952,TRUE
"835",835,"Elk",40.356879,-105.586596,2015,"Aug","HUMAN_OBSERVATION","LC","2015",2453,-105.586596,40.356879,TRUE
"836",836,"Elk",40.394342,-105.700537,2015,"Aug","HUMAN_OBSERVATION","LC","2015",3578,-105.700537,40.394342,TRUE
"837",837,"Elk",40.306572,-105.641503,2015,"Aug","HUMAN_OBSERVATION","LC","2015",2888,-105.641503,40.306572,TRUE
"838",838,"Elk",40.43992,-105.789179,2015,"Aug","HUMAN_OBSERVATION","LC","2015",3333,-105.789179,40.43992,TRUE
"839",839,"Elk",40.306543,-105.641076,2015,"Aug","HUMAN_OBSERVATION","LC","2015",2888,-105.641076,40.306543,TRUE
"840",840,"Elk",40.402064,-105.634046,2015,"Sep","HUMAN_OBSERVATION","LC","2015",2684,-105.634046,40.402064,TRUE
"841",841,"Elk",40.31874,-105.706112,2015,"Sep","HUMAN_OBSERVATION","LC","2015",3713,-105.706112,40.31874,TRUE
"842",842,"Elk",40.321062,-105.704144,2015,"Sep","HUMAN_OBSERVATION","LC","2015",3713,-105.704144,40.321062,TRUE
"843",843,"Elk",39.637583,-105.313003,2015,"Sep","HUMAN_OBSERVATION","LC","2015",2173,-105.313003,39.637583,TRUE
"844",844,"Elk",40.372635,-105.591687,2015,"Sep","HUMAN_OBSERVATION","LC","2015",2556,-105.591687,40.372635,TRUE
"845",845,"Elk",40.423068,-105.80572,2015,"Sep","HUMAN_OBSERVATION","LC","2015",3418,-105.80572,40.423068,TRUE
"846",846,"Elk",40.358283,-105.557317,2015,"Oct","HUMAN_OBSERVATION","LC","2015",2470,-105.557317,40.358283,TRUE
"847",847,"Elk",40.367212,-105.561619,2015,"Oct","HUMAN_OBSERVATION","LC","2015",2476,-105.561619,40.367212,TRUE
"848",848,"Elk",40.353152,-105.485363,2015,"Oct","HUMAN_OBSERVATION","LC","2015",2415,-105.485363,40.353152,TRUE
"849",849,"Elk",40.403353,-105.620208,2015,"Oct","HUMAN_OBSERVATION","LC","2015",2627,-105.620208,40.403353,TRUE
"850",850,"Elk",40.401195,-105.618967,2015,"Oct","HUMAN_OBSERVATION","LC","2015",2627,-105.618967,40.401195,TRUE
"851",851,"Elk",40.373975,-105.5111,2015,"Oct","HUMAN_OBSERVATION","LC","2015",2349,-105.5111,40.373975,TRUE
"852",852,"Elk",40.379718,-105.512463,2015,"Oct","HUMAN_OBSERVATION","LC","2015",2304,-105.512463,40.379718,TRUE
"853",853,"Elk",39.539065,-105.053029,2015,"Nov","HUMAN_OBSERVATION","LC","2015",1668,-105.053029,39.539065,TRUE
"854",854,"Elk",39.537741,-105.053921,2015,"Nov","HUMAN_OBSERVATION","LC","2015",1668,-105.053921,39.537741,TRUE
"855",855,"Elk",39.530341,-105.042625,2015,"Nov","HUMAN_OBSERVATION","LC","2015",1677,-105.042625,39.530341,TRUE
"856",856,"Elk",40.292251,-106.848178,2015,"Dec","HUMAN_OBSERVATION","LC","2015",2475,-106.848178,40.292251,TRUE
"857",857,"Elk",40.363705,-105.583725,2015,"Dec","HUMAN_OBSERVATION","LC","2015",2511,-105.583725,40.363705,TRUE
"858",858,"Elk",40.565944,-106.896638,2015,"Dec","HUMAN_OBSERVATION","LC","2015",2100,-106.896638,40.565944,TRUE
"859",859,"Elk",39.535075,-107.552217,2015,"Dec","HUMAN_OBSERVATION","LC","2015",1773,-107.552217,39.535075,TRUE
"860",860,"Elk",39.620861,-105.179547,2015,"Dec","HUMAN_OBSERVATION","LC","2015",1843,-105.179547,39.620861,TRUE
"861",861,"Elk",40.365989,-105.583122,2014,"Feb","HUMAN_OBSERVATION","LC","2014",2523,-105.583122,40.365989,TRUE
"862",862,"Elk",40.344339,-105.46868,2014,"Mar","HUMAN_OBSERVATION","LC","2014",2561,-105.46868,40.344339,TRUE
"863",863,"Elk",37.354822,-107.149143,2014,"Mar","HUMAN_OBSERVATION","LC","2014",2486,-107.149143,37.354822,TRUE
"864",864,"Elk",37.231176,-107.205212,2014,"Mar","HUMAN_OBSERVATION","LC","2014",2078,-107.205212,37.231176,TRUE
"865",865,"Elk",37.037708,-107.417707,2014,"Mar","HUMAN_OBSERVATION","LC","2014",1933,-107.417707,37.037708,TRUE
"866",866,"Elk",40.367617,-105.590225,2014,"Mar","HUMAN_OBSERVATION","LC","2014",2589,-105.590225,40.367617,TRUE
"867",867,"Elk",37.415645,-105.749901,2014,"Apr","HUMAN_OBSERVATION","LC","2014",2299,-105.749901,37.415645,TRUE
"868",868,"Elk",39.271314,-105.888342,2014,"Apr","HUMAN_OBSERVATION","LC","2014",2908,-105.888342,39.271314,TRUE
"869",869,"Elk",40.308494,-105.643517,2014,"May","HUMAN_OBSERVATION","LC","2014",2916,-105.643517,40.308494,TRUE
"870",870,"Elk",40.3706,-105.595719,2014,"May","HUMAN_OBSERVATION","LC","2014",2556,-105.595719,40.3706,TRUE
"871",871,"Elk",40.366697,-105.587394,2014,"May","HUMAN_OBSERVATION","LC","2014",2589,-105.587394,40.366697,TRUE
"872",872,"Elk",40.350259,-105.572821,2014,"May","HUMAN_OBSERVATION","LC","2014",2488,-105.572821,40.350259,TRUE
"873",873,"Elk",40.411176,-105.72813,2014,"Jun","HUMAN_OBSERVATION","LC","2014",3682,-105.72813,40.411176,TRUE
"874",874,"Elk",40.378463,-105.508653,2014,"Jun","HUMAN_OBSERVATION","LC","2014",2304,-105.508653,40.378463,TRUE
"875",875,"Elk",40.378422,-105.508805,2014,"Jun","HUMAN_OBSERVATION","LC","2014",2304,-105.508805,40.378422,TRUE
"876",876,"Elk",40.392033,-105.513878,2014,"Jun","HUMAN_OBSERVATION","LC","2014",2403,-105.513878,40.392033,TRUE
"877",877,"Elk",40.377022,-105.852495,2014,"Jun","HUMAN_OBSERVATION","LC","2014",2733,-105.852495,40.377022,TRUE
"878",878,"Elk",40.377749,-105.85174,2014,"Jun","HUMAN_OBSERVATION","LC","2014",2733,-105.85174,40.377749,TRUE
"879",879,"Elk",40.378142,-105.853007,2014,"Jun","HUMAN_OBSERVATION","LC","2014",2733,-105.853007,40.378142,TRUE
"880",880,"Elk",40.328661,-105.853633,2014,"Jun","HUMAN_OBSERVATION","LC","2014",2699,-105.853633,40.328661,TRUE
"881",881,"Elk",40.373257,-105.604165,2014,"Jul","HUMAN_OBSERVATION","LC","2014",2561,-105.604165,40.373257,TRUE
"882",882,"Elk",40.393306,-105.708575,2014,"Jul","HUMAN_OBSERVATION","LC","2014",3520,-105.708575,40.393306,TRUE
"883",883,"Elk",40.354198,-105.592522,2014,"Jul","HUMAN_OBSERVATION","LC","2014",2451,-105.592522,40.354198,TRUE
"884",884,"Elk",40.382338,-105.553313,2014,"Aug","HUMAN_OBSERVATION","LC","2014",2481,-105.553313,40.382338,TRUE
"885",885,"Elk",37.941097,-107.948774,2014,"Aug","HUMAN_OBSERVATION","LC","2014",2953,-107.948774,37.941097,TRUE
"886",886,"Elk",40.295745,-105.723482,2014,"Aug","HUMAN_OBSERVATION","LC","2014",3264,-105.723482,40.295745,TRUE
"887",887,"Elk",40.379813,-105.512998,2014,"Aug","HUMAN_OBSERVATION","LC","2014",2304,-105.512998,40.379813,TRUE
"888",888,"Elk",39.630801,-105.603415,2014,"Aug","HUMAN_OBSERVATION","LC","2014",3714,-105.603415,39.630801,TRUE
"889",889,"Elk",40.275,-105.564667,2014,"Aug","HUMAN_OBSERVATION","LC","2014",2996,-105.564667,40.275,TRUE
"890",890,"Elk",40.357783,-105.589784,2014,"Sep","HUMAN_OBSERVATION","LC","2014",2453,-105.589784,40.357783,TRUE
"891",891,"Elk",40.340336,-105.573556,2014,"Sep","HUMAN_OBSERVATION","LC","2014",2452,-105.573556,40.340336,TRUE
"892",892,"Elk",40.407932,-105.722122,2014,"Sep","HUMAN_OBSERVATION","LC","2014",3521,-105.722122,40.407932,TRUE
"893",893,"Elk",40.339548,-105.573373,2014,"Sep","HUMAN_OBSERVATION","LC","2014",2452,-105.573373,40.339548,TRUE
"894",894,"Elk",40.34037,-105.571809,2014,"Sep","HUMAN_OBSERVATION","LC","2014",2452,-105.571809,40.34037,TRUE
"895",895,"Elk",40.341145,-105.567703,2014,"Sep","HUMAN_OBSERVATION","LC","2014",2452,-105.567703,40.341145,TRUE
"896",896,"Elk",40.258269,-105.838355,2014,"Sep","HUMAN_OBSERVATION","LC","2014",2609,-105.838355,40.258269,TRUE
"897",897,"Elk",40.358087,-105.600317,2014,"Sep","HUMAN_OBSERVATION","LC","2014",2458,-105.600317,40.358087,TRUE
"898",898,"Elk",40.33999,-105.71043,2014,"Sep","HUMAN_OBSERVATION","LC","2014",3391,-105.71043,40.33999,TRUE
"899",899,"Elk",40.383249,-105.517765,2014,"Nov","HUMAN_OBSERVATION","LC","2014",2315,-105.517765,40.383249,TRUE
"900",900,"Elk",40.357925,-105.589761,2014,"Dec","HUMAN_OBSERVATION","LC","2014",2453,-105.589761,40.357925,TRUE
"901",901,"Elk",40.558661,-105.406567,2014,"Dec","HUMAN_OBSERVATION","LC","2014",2395,-105.406567,40.558661,TRUE
"902",902,"Elk",40.348637,-105.634232,2013,"Feb","HUMAN_OBSERVATION","LC","2013",2694,-105.634232,40.348637,TRUE
"903",903,"Elk",37.882712,-105.567569,2013,"Feb","HUMAN_OBSERVATION","LC","2013",3246,-105.567569,37.882712,TRUE
"904",904,"Elk",39.669816,-105.369736,2013,"May","HUMAN_OBSERVATION","LC","2013",2402,-105.369736,39.669816,TRUE
"905",905,"Elk",37.32515,-107.847752,2013,"May","HUMAN_OBSERVATION","LC","2013",1999,-107.847752,37.32515,TRUE
"906",906,"Elk",39.703043,-105.293602,2013,"Jun","HUMAN_OBSERVATION","LC","2013",2433,-105.293602,39.703043,TRUE
"907",907,"Elk",40.414981,-105.757141,2013,"Jun","HUMAN_OBSERVATION","LC","2013",3313,-105.757141,40.414981,TRUE
"908",908,"Elk",37.415982,-105.773621,2013,"Jun","HUMAN_OBSERVATION","LC","2013",2292,-105.773621,37.415982,TRUE
"909",909,"Elk",40.35874,-105.608153,2013,"Jun","HUMAN_OBSERVATION","LC","2013",2514,-105.608153,40.35874,TRUE
"910",910,"Elk",40.353256,-105.612938,2013,"Jun","HUMAN_OBSERVATION","LC","2013",2466,-105.612938,40.353256,TRUE
"911",911,"Elk",39.983691,-106.423942,2013,"Jun","HUMAN_OBSERVATION","LC","2013",2502,-106.423942,39.983691,TRUE
"912",912,"Elk",40.426167,-105.757333,2013,"Jul","HUMAN_OBSERVATION","LC","2013",3674,-105.757333,40.426167,TRUE
"913",913,"Elk",40.388571,-105.620468,2013,"Jul","HUMAN_OBSERVATION","LC","2013",2795,-105.620468,40.388571,TRUE
"914",914,"Elk",40.395213,-105.672781,2013,"Jul","HUMAN_OBSERVATION","LC","2013",3248,-105.672781,40.395213,TRUE
"915",915,"Elk",40.356814,-105.584707,2013,"Aug","HUMAN_OBSERVATION","LC","2013",2453,-105.584707,40.356814,TRUE
"916",916,"Elk",40.379833,-105.510833,2013,"Aug","HUMAN_OBSERVATION","LC","2013",2304,-105.510833,40.379833,TRUE
"917",917,"Elk",40.441,-105.754333,2013,"Aug","HUMAN_OBSERVATION","LC","2013",3554,-105.754333,40.441,TRUE
"918",918,"Elk",40.272371,-105.837633,2013,"Aug","HUMAN_OBSERVATION","LC","2013",2657,-105.837633,40.272371,TRUE
"919",919,"Elk",40.400113,-105.714485,2013,"Aug","HUMAN_OBSERVATION","LC","2013",3643,-105.714485,40.400113,TRUE
"920",920,"Elk",40.393333,-105.706,2013,"Aug","HUMAN_OBSERVATION","LC","2013",3578,-105.706,40.393333,TRUE
"921",921,"Elk",40.355542,-105.718086,2013,"Aug","HUMAN_OBSERVATION","LC","2013",3821,-105.718086,40.355542,TRUE
"922",922,"Elk",40.371572,-105.599331,2013,"Aug","HUMAN_OBSERVATION","LC","2013",2556,-105.599331,40.371572,TRUE
"923",923,"Elk",40.270975,-105.835075,2013,"Sep","HUMAN_OBSERVATION","LC","2013",2657,-105.835075,40.270975,TRUE
"924",924,"Elk",37.27528,-107.880067,2013,"Oct","HUMAN_OBSERVATION","LC","2013",1998,-107.880067,37.27528,TRUE
"925",925,"Elk",39.669666,-105.36874,2013,"Nov","HUMAN_OBSERVATION","LC","2013",2402,-105.36874,39.669666,TRUE
"926",926,"Elk",40.300919,-105.540482,2013,"Nov","HUMAN_OBSERVATION","LC","2013",2769,-105.540482,40.300919,TRUE
"927",927,"Elk",40.300875,-105.540503,2013,"Nov","HUMAN_OBSERVATION","LC","2013",2769,-105.540503,40.300875,TRUE
"928",928,"Elk",37.23023,-107.126989,2013,"Dec","HUMAN_OBSERVATION","LC","2013",2197,-107.126989,37.23023,TRUE
"929",929,"Elk",40.399833,-105.626667,2012,"Apr","HUMAN_OBSERVATION","LC","2012",2724,-105.626667,40.399833,TRUE
"930",930,"Elk",40.377295,-105.596611,2012,"Apr","HUMAN_OBSERVATION","LC","2012",2700,-105.596611,40.377295,TRUE
"931",931,"Elk",40.375879,-105.496302,2012,"May","HUMAN_OBSERVATION","LC","2012",2296,-105.496302,40.375879,TRUE
"932",932,"Elk",38.895982,-107.20964,2012,"May","HUMAN_OBSERVATION","LC","2012",2717,-107.20964,38.895982,TRUE
"933",933,"Elk",40.393872,-105.671182,2012,"May","HUMAN_OBSERVATION","LC","2012",3248,-105.671182,40.393872,TRUE
"934",934,"Elk",40.413563,-105.728186,2012,"May","HUMAN_OBSERVATION","LC","2012",3682,-105.728186,40.413563,TRUE
"935",935,"Elk",40.401508,-105.539036,2012,"May","HUMAN_OBSERVATION","LC","2012",2478,-105.539036,40.401508,TRUE
"936",936,"Elk",40.391773,-105.694863,2012,"May","HUMAN_OBSERVATION","LC","2012",3489,-105.694863,40.391773,TRUE
"937",937,"Elk",40.389666,-105.675334,2012,"Jun","HUMAN_OBSERVATION","LC","2012",3390,-105.675334,40.389666,TRUE
"938",938,"Elk",39.987905,-106.429301,2012,"Jun","HUMAN_OBSERVATION","LC","2012",2529,-106.429301,39.987905,TRUE
"939",939,"Elk",40.391696,-105.694044,2012,"Jul","HUMAN_OBSERVATION","LC","2012",3489,-105.694044,40.391696,TRUE
"940",940,"Elk",40.447524,-105.753504,2012,"Jul","HUMAN_OBSERVATION","LC","2012",3554,-105.753504,40.447524,TRUE
"941",941,"Elk",40.439351,-105.771217,2012,"Jul","HUMAN_OBSERVATION","LC","2012",3514,-105.771217,40.439351,TRUE
"942",942,"Elk",40.431661,-105.764866,2012,"Jul","HUMAN_OBSERVATION","LC","2012",3626,-105.764866,40.431661,TRUE
"943",943,"Elk",40.44649,-105.738559,2012,"Jul","HUMAN_OBSERVATION","LC","2012",3497,-105.738559,40.44649,TRUE
"944",944,"Elk",40.341761,-105.690451,2012,"Jul","HUMAN_OBSERVATION","LC","2012",2961,-105.690451,40.341761,TRUE
"945",945,"Elk",40.285128,-105.688179,2012,"Aug","HUMAN_OBSERVATION","LC","2012",3656,-105.688179,40.285128,TRUE
"946",946,"Elk",37.849425,-107.983303,2012,"Aug","HUMAN_OBSERVATION","LC","2012",3916,-107.983303,37.849425,TRUE
"947",947,"Elk",40.395947,-105.711436,2012,"Aug","HUMAN_OBSERVATION","LC","2012",3520,-105.711436,40.395947,TRUE
"948",948,"Elk",40.391011,-105.634747,2012,"Aug","HUMAN_OBSERVATION","LC","2012",3072,-105.634747,40.391011,TRUE
"949",949,"Elk",40.358296,-105.548044,2012,"Aug","HUMAN_OBSERVATION","LC","2012",2433,-105.548044,40.358296,TRUE
"950",950,"Elk",38.861158,-105.172682,2012,"Aug","HUMAN_OBSERVATION","LC","2012",2860,-105.172682,38.861158,TRUE
"951",951,"Elk",40.390924,-105.647933,2012,"Sep","HUMAN_OBSERVATION","LC","2012",3200,-105.647933,40.390924,TRUE
"952",952,"Elk",40.401902,-105.627213,2012,"Sep","HUMAN_OBSERVATION","LC","2012",2615,-105.627213,40.401902,TRUE
"953",953,"Elk",38.513686,-107.744358,2012,"Oct","HUMAN_OBSERVATION","LC","2012",2131,-107.744358,38.513686,TRUE
"954",954,"Elk",40.367333,-105.5895,2012,"Oct","HUMAN_OBSERVATION","LC","2012",2589,-105.5895,40.367333,TRUE
"955",955,"Elk",38.862947,-107.16153,2012,"Oct","HUMAN_OBSERVATION","LC","2012",2715,-107.16153,38.862947,TRUE
"956",956,"Elk",40.352413,-105.601956,2012,"Oct","HUMAN_OBSERVATION","LC","2012",2458,-105.601956,40.352413,TRUE
"957",957,"Elk",40.280303,-105.710513,2011,"Feb","HUMAN_OBSERVATION","LC","2011",3113,-105.710513,40.280303,TRUE
"958",958,"Elk",38.545825,-106.925321,2011,"Apr","HUMAN_OBSERVATION","LC","2011",2353,-106.925321,38.545825,TRUE
"959",959,"Elk",40.103687,-105.458725,2011,"Jun","HUMAN_OBSERVATION","LC","2011",2705,-105.458725,40.103687,TRUE
"960",960,"Elk",40.362096,-105.541788,2011,"Jun","HUMAN_OBSERVATION","LC","2011",2350,-105.541788,40.362096,TRUE
"961",961,"Elk",37.529951,-106.518413,2011,"Jul","HUMAN_OBSERVATION","LC","2011",2921,-106.518413,37.529951,TRUE
"962",962,"Elk",37.510664,-106.435674,2011,"Jul","HUMAN_OBSERVATION","LC","2011",3610,-106.435674,37.510664,TRUE
"963",963,"Elk",40.430354,-105.76581,2011,"Jul","HUMAN_OBSERVATION","LC","2011",3626,-105.76581,40.430354,TRUE
"964",964,"Elk",40.617726,-106.27695,2011,"Jul","HUMAN_OBSERVATION","LC","2011",2503,-106.27695,40.617726,TRUE
"965",965,"Elk",40.383678,-105.669307,2011,"Jul","HUMAN_OBSERVATION","LC","2011",3207,-105.669307,40.383678,TRUE
"966",966,"Elk",40.318432,-105.845818,2011,"Aug","HUMAN_OBSERVATION","LC","2011",2707,-105.845818,40.318432,TRUE
"967",967,"Elk",40.343574,-105.683936,2011,"Aug","HUMAN_OBSERVATION","LC","2011",2961,-105.683936,40.343574,TRUE
"968",968,"Elk",37.187162,-108.481533,2011,"Sep","HUMAN_OBSERVATION","LC","2011",2118,-108.481533,37.187162,TRUE
"969",969,"Elk",40.328089,-105.63585,2011,"Sep","HUMAN_OBSERVATION","LC","2011",2885,-105.63585,40.328089,TRUE
"970",970,"Elk",39.239699,-104.964752,2011,"Oct","HUMAN_OBSERVATION","LC","2011",1984,-104.964752,39.239699,TRUE
"971",971,"Elk",40.353317,-105.60278,2011,"Oct","HUMAN_OBSERVATION","LC","2011",2458,-105.60278,40.353317,TRUE
"972",972,"Elk",40.375592,-105.523898,2011,"Oct","HUMAN_OBSERVATION","LC","2011",2315,-105.523898,40.375592,TRUE
"973",973,"Elk",40.373423,-105.523253,2011,"Oct","HUMAN_OBSERVATION","LC","2011",2366,-105.523253,40.373423,TRUE
"974",974,"Elk",40.369304,-105.475187,2011,"Dec","HUMAN_OBSERVATION","LC","2011",2304,-105.475187,40.369304,TRUE
"975",975,"Elk",40.382487,-105.59947,2010,"Mar","HUMAN_OBSERVATION","LC","2010",2700,-105.59947,40.382487,TRUE
